time,acceleration,pressure,altitude,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
2.67,-11.99,100316,84.33,21.7,1.68,-2.67,-1.08,167.73,-12.98,4.07,-0.47,0.17,1.72,3.8,43.1051376,-70.9951241,99
2.68,-11.99,100318,84.16,21.7,1.71,-2.15,-0.53,167.06,-13.46,4.25,-0.46,0.18,1.7,3.7,43.1051376,-70.9951241,99
2.69,-11.99,100300,85.67,21.7,1.67,-2.07,-0.46,167,-13.53,4.32,-0.46,0.18,1.7,3.6,43.1051376,-70.9951241,99
2.7,-11.99,100296,86.01,21.7,1.66,-1.78,-0.44,167.06,-13.83,4.32,-0.46,0.18,1.72,3.49,43.1051376,-70.9951241,99
2.71,-11.99,100306,85.17,21.7,1.61,-2.07,-0.27,166.15,-13.95,4.01,-0.44,0.17,1.71,3.39,43.1051376,-70.9951241,99
2.72,-11.99,100274,87.86,21.7,1.65,-2.04,-0.57,164.74,-14.01,3.7,-0.46,0.17,1.71,3.29,43.1051376,-70.9951241,99
2.73,-11.99,100287,86.77,21.7,1.6,-1.81,-0.19,163.46,-13.83,3.09,-0.44,0.18,1.71,3.2,43.1051376,-70.9951241,99
2.74,-11.99,100266,88.53,21.7,1.62,-1.86,-0.34,162.12,-13.65,2.3,-0.45,0.18,1.7,3.12,43.1051376,-70.9951241,99
2.75,-11.99,100283,87.1,21.7,1.6,-2.18,-0.24,160.59,-13.83,2.18,-0.44,0.19,1.7,3.04,43.1051376,-70.9951241,99
2.76,-11.99,100261,88.95,21.7,1.63,-2.17,0.24,159.49,-13.34,1.81,-0.44,0.19,1.71,2.96,43.1051376,-70.9951241,99
2.77,-11.99,100254,89.54,21.7,1.58,-1.68,0,159.68,-13.04,1.32,-0.42,0.19,1.72,2.89,43.1051376,-70.9951241,99
2.78,-11.99,100249,89.96,21.7,1.53,-2.06,0.02,159.19,-12.85,1.32,-0.42,0.19,1.72,2.83,43.1051376,-70.9951241,99
2.79,-11.99,100246,90.21,21.7,1.59,-1.62,-0.34,156.14,-12.37,0.9,-0.42,0.18,1.7,2.77,43.1051376,-70.9951241,99
2.8,-11.99,100225,91.97,21.7,1.58,-1.44,-0.15,155.53,-12.18,0.59,-0.42,0.18,1.7,2.71,43.1051376,-70.9951241,99
2.81,-11.99,100228,91.72,21.7,1.56,-1.55,-0.41,154.24,-12.06,0.35,-0.42,0.19,1.71,2.66,43.1051376,-70.9951241,99
2.82,-11.99,100223,92.14,21.7,1.54,-1.72,-0.23,153.39,-11.51,-0.02,-0.42,0.17,1.69,2.62,43.1051376,-70.9951241,99
2.83,-11.99,100203,93.82,21.7,1.59,-1.74,-0.1,152.66,-11.27,-0.32,-0.41,0.18,1.7,2.58,43.1051376,-70.9951241,99
2.84,-11.99,100219,92.48,21.7,1.56,-1.5,-0.33,151.74,-11.21,-0.69,-0.4,0.18,1.69,2.55,43.1051376,-70.9951241,99
2.85,-11.99,100211,93.15,21.7,1.57,-1.45,0.08,150.95,-10.96,-0.99,-0.41,0.18,1.68,2.52,43.1051376,-70.9951241,99
2.86,-11.99,100205,93.65,21.7,1.59,-1.63,0.06,151.07,-7.97,-1.24,-0.4,0.18,1.69,2.5,43.1051376,-70.9951241,99
2.87,-11.99,100216,92.73,21.7,1.54,-1.5,0.25,149.61,-15.72,0.1,-0.42,0.18,1.68,2.45,43.1051376,-70.9951241,99
2.88,-11.99,100178,95.92,21.7,1.57,-1.38,0.39,146.68,-22.8,0.65,-0.4,0.18,1.69,2.39,43.1051376,-70.9951241,99
2.89,-11.99,100187,95.16,21.7,1.54,-1.36,0.35,144.97,-25.49,0.65,-0.4,0.18,1.69,2.33,43.1051376,-70.9951241,99
2.9,-11.99,100162,97.26,21.7,1.56,-1.54,0.33,142.04,-26.77,0.16,-0.39,0.19,1.68,2.3,43.1051376,-70.9951241,99
2.9,-11.99,100162,97.26,21.7,1.56,-1.54,0.33,142.04,-26.77,0.16,-0.39,0.19,1.68,2.3,43.1051376,-70.9951241,99
2.91,-11.99,100149,98.36,21.7,1.58,-1.45,0.31,141.55,-25.06,-0.57,-0.39,0.19,1.68,2.3,43.1051376,-70.9951241,99
2.92,-11.99,100155,97.85,21.7,1.54,-1.68,0.3,141.49,-18.41,-1.97,-0.4,0.18,1.69,2.33,43.1051376,-70.9951241,99
2.93,-11.99,100162,97.26,21.7,1.56,-1.58,0.37,142.4,-9.92,-3.68,-0.38,0.19,1.67,2.37,43.1051376,-70.9951241,99
2.94,-11.99,100140,99.11,21.7,1.5,-1.39,0.69,143.01,-0.83,-5.15,-0.39,0.19,1.67,2.42,43.1051376,-70.9951241,99
2.95,-11.99,100137,99.36,21.7,1.57,-1.73,0.59,144.42,6.01,-5.88,-0.38,0.17,1.66,2.48,43.1051376,-70.9951241,99
2.96,-11.99,100139,99.2,21.7,1.49,-1.55,0.48,144.36,10.77,-6.12,-0.39,0.19,1.67,2.54,43.1051376,-70.9951241,99
2.97,-11.99,100120,100.79,21.7,1.56,-1.33,0.2,143.32,9.61,-5.45,-0.37,0.18,1.67,2.6,43.1051376,-70.9951241,99
2.98,-11.99,100128,100.12,21.7,1.49,-1.45,0.16,140.88,1.25,-3.92,-0.38,0.19,1.66,2.64,43.1051376,-70.9951241,99
2.99,-11.99,100122,100.63,21.7,1.49,-1.61,0.2,139.05,-6.99,-2.7,-0.38,0.19,1.67,2.66,43.1051376,-70.9951241,99
3,-11.99,100114,101.3,21.7,1.49,-1.53,0.48,137.95,-11.45,-2.22,-0.38,0.19,1.67,2.67,43.1051376,-70.9951241,99
3.01,-11.99,100104,102.14,21.7,1.53,-1.63,0.89,135.32,-21.77,-1.12,-0.37,0.18,1.65,2.66,43.1051376,-70.9951241,99
3.02,-11.99,100087,103.57,21.6,1.52,-1.73,1.05,134.53,-23.11,-1.12,-0.37,0.18,1.65,2.67,43.1051376,-70.9951241,99
3.03,-11.99,100099,102.56,21.7,1.48,-1.89,0.69,132.7,-19.51,-1.48,-0.37,0.18,1.66,2.69,43.1051376,-70.9951241,99
3.04,-11.99,100091,103.23,21.7,1.49,-1.24,0.1,132.64,-13.22,-2.46,-0.37,0.18,1.64,2.72,43.1051376,-70.9951241,99
3.05,-11.99,100090,103.32,21.7,1.44,-1.57,0.66,132.94,-4.92,-3.86,-0.37,0.18,1.63,2.76,43.1051376,-70.9951241,99
3.06,-11.99,100082,103.99,21.7,1.47,-1.73,0.42,134.04,3.5,-4.9,-0.36,0.19,1.63,2.81,43.1051376,-70.9951241,99
3.07,-11.99,100075,104.58,21.7,1.48,-1.38,0.87,133.19,-3.52,-3.07,-0.36,0.18,1.62,2.84,43.1051376,-70.9951241,99
3.08,-11.99,100078,104.32,21.7,1.52,-1.37,0.35,132.21,-3.21,-2.83,-0.37,0.18,1.63,2.87,43.1051376,-70.9951241,99
3.09,-11.99,100058,106.01,21.7,1.49,-1.55,0.68,131.72,-2.97,-2.7,-0.35,0.19,1.63,2.9,43.1051376,-70.9951241,99
3.1,-11.99,100067,105.25,21.7,1.45,-1.47,0.14,130.74,-2.66,-2.58,-0.36,0.18,1.64,2.92,43.1051376,-70.9951241,99
3.11,-11.99,100038,107.69,21.7,1.44,-1.59,0.91,129.95,-2.66,-2.95,-0.36,0.18,1.64,2.95,43.1051376,-70.9951241,99
3.12,-11.99,100031,108.28,21.7,1.43,-2.01,0.65,129.65,-2.6,-3.07,-0.36,0.19,1.61,2.98,43.1051376,-70.9951241,99
3.13,-11.44,100027,108.61,21.7,1.44,-2.16,0.91,128.43,-2.23,-2.95,-0.36,0.19,1.61,3.01,43.1051376,-70.9951241,99
3.14,-11.99,100022,109.03,21.7,1.46,-2.34,1.02,130.13,9.55,-4.47,-0.35,0.18,1.62,3.06,43.1051376,-70.9951241,99
3.15,-11.44,100012,109.87,21.6,1.49,-2.52,1.08,128.43,2.77,-2.83,-0.34,0.18,1.63,3.09,43.1051376,-70.9951241,99
3.16,-11.99,100015,109.62,21.7,1.48,-2.49,0.77,125.07,-5.83,-0.75,-0.35,0.18,1.61,3.09,43.1051376,-70.9951241,99
3.17,-11.99,100005,110.46,21.7,1.48,-2.7,1.24,120.98,-12.85,0.47,-0.35,0.19,1.6,3.07,43.1051376,-70.9951241,99
3.18,-11.99,100001,110.8,21.7,1.49,-2.96,1.13,117.56,-17.31,1.57,-0.34,0.19,1.6,3.04,43.1051376,-70.9951241,99
3.19,-11.99,99986,112.06,21.7,1.53,-2.58,0.55,113.96,-17.07,2.36,-0.35,0.18,1.59,3,43.1051376,-70.9951241,99
3.2,-11.99,99986,112.06,21.7,1.47,-2.83,1.02,111.88,-12.37,2.91,-0.35,0.18,1.59,2.97,43.1051376,-70.9951241,99
3.21,-11.99,99979,112.65,21.7,1.45,-2.05,0.93,113.78,0.88,2.06,-0.35,0.19,1.59,2.95,43.1051376,-70.9951241,99
3.22,-11.99,99962,114.08,21.7,1.44,-2.25,0.79,112.37,1.67,3.22,-0.35,0.17,1.59,2.91,43.1051376,-70.9951241,99
3.22,-11.99,99962,114.08,21.7,1.44,-2.25,0.79,112.37,1.67,3.22,-0.35,0.17,1.59,2.91,43.1051376,-70.9951241,99
3.23,-11.99,99962,114.08,21.6,1.39,-1.57,0.86,109.87,2.04,4.68,-0.34,0.18,1.59,2.87,43.1051376,-70.9951241,99
3.24,-11.99,99968,113.58,21.7,1.44,-1.44,0.67,109.14,1.86,5.72,-0.36,0.19,1.59,2.82,43.1051376,-70.9951241,99
3.25,-11.44,99958,114.42,21.7,1.36,-0.89,0.91,109.14,2.53,5.96,-0.34,0.19,1.58,2.76,43.1051376,-70.9951241,99
3.26,-11.44,99961,114.17,21.7,1.44,-1.13,0.4,108.47,2.95,6.27,-0.33,0.18,1.57,2.7,43.1050888,-70.9950909,163
3.26,-11.44,99961,114.17,21.7,1.44,-1.13,0.4,108.47,2.95,6.27,-0.33,0.18,1.57,2.7,43.1050888,-70.9950909,163
3.26,-11.44,99961,114.17,21.7,1.44,-1.13,0.4,108.47,2.95,6.27,-0.33,0.18,1.57,2.7,43.1050888,-70.9950909,163
3.27,-11.44,99952,114.92,21.7,1.36,-1.24,0.11,107.98,3.26,6.57,-0.34,0.19,1.57,2.65,43.1050888,-70.9950909,163
3.28,-11.99,99960,114.25,21.7,1.39,-1.29,0.31,108.28,10.83,4.86,-0.34,0.19,1.57,2.63,43.1050888,-70.9950909,163
3.29,-11.44,99930,116.78,21.7,1.39,-1.07,-0.21,110.3,17.3,3.52,-0.33,0.18,1.56,2.65,43.1050888,-70.9950909,163
3.3,-11.44,99938,116.1,21.7,1.34,-1.35,0.68,110.54,20.84,3.03,-0.35,0.19,1.57,2.71,43.1050888,-70.9950909,163
3.31,-11.99,99940,115.93,21.6,1.35,-1.59,0.06,111.58,19.19,3.34,-0.33,0.19,1.56,2.78,43.1050888,-70.9950909,163
3.32,-11.99,99920,117.62,21.7,1.37,-1.28,0.16,111.4,13.76,4.56,-0.34,0.19,1.57,2.82,43.1050888,-70.9950909,163
3.33,-11.99,99924,117.28,21.7,1.31,-1.54,0.11,109.87,5.88,5.9,-0.33,0.18,1.57,2.81,43.1050888,-70.9950909,163
3.34,-11.44,99906,118.8,21.7,1.3,-1.75,-0.07,108.34,-3.15,7.25,-0.34,0.18,1.55,2.74,43.1050888,-70.9950909,163
3.35,-11.44,99905,118.88,21.7,1.33,-1.67,-0.16,106.88,-10.29,8.4,-0.33,0.19,1.55,2.6,43.1050888,-70.9950909,163
3.36,-11.44,99893,119.89,21.7,1.34,-1.44,-0.19,105.72,-14.44,8.71,-0.35,0.19,1.56,2.44,43.1050888,-70.9950909,163
3.37,-11.44,99888,120.31,21.7,1.34,-1.3,-0.25,105.11,-14.38,8.71,-0.33,0.2,1.55,2.28,43.1050888,-70.9950909,163
3.38,-11.44,99887,120.4,21.6,1.28,-1.22,-0.28,104.93,-9.92,7.79,-0.34,0.18,1.54,2.16,43.1050888,-70.9950909,163
3.39,-11.44,99883,120.73,21.7,1.28,-1.18,-0.27,105.11,-3.09,6.51,-0.33,0.18,1.54,2.09,43.1050888,-70.9950909,163
3.4,-11.44,99883,120.73,21.7,1.28,-1.11,-0.09,106.7,6.01,5.23,-0.33,0.17,1.53,2.1,43.1050888,-70.9950909,163
3.41,-11.44,99879,121.07,21.6,1.26,-1.13,-0.31,107.98,13.64,4.13,-0.33,0.17,1.54,2.17,43.1050888,-70.9950909,163
3.42,-11.44,99871,121.74,21.7,1.28,-1.17,-0.07,108.59,18.52,3.58,-0.34,0.2,1.54,2.3,43.1050888,-70.9950909,163
3.43,-11.44,99873,121.58,21.7,1.3,-0.97,-0.11,109.26,19.13,3.52,-0.33,0.19,1.54,2.44,43.1050888,-70.9950909,163
3.44,-11.44,99870,121.83,21.7,1.29,-1.1,0,109.14,15.1,4.44,-0.33,0.18,1.52,2.55,43.1050888,-70.9950909,163
3.45,-11.44,99852,123.34,21.7,1.3,-0.84,0.08,108.1,8.14,5.6,-0.33,0.18,1.53,2.6,43.1050888,-70.9950909,163
3.46,-11.44,99841,124.27,21.7,1.29,-0.87,0.02,106.15,-0.52,7.25,-0.33,0.18,1.54,2.57,43.1050888,-70.9950909,163
3.47,-11.44,99845,123.93,21.6,1.28,-0.79,-0.14,103.77,-8.58,8.28,-0.32,0.18,1.53,2.46,43.1050888,-70.9950909,163
3.48,-11.44,99833,124.94,21.6,1.24,-0.54,-0.64,102.18,-14.87,8.71,-0.33,0.19,1.51,2.29,43.1050888,-70.9950909,163
3.49,-11.44,99833,124.94,21.6,1.25,-0.84,-0.16,103.16,0.51,5.6,-0.32,0.18,1.51,2.28,43.1050888,-70.9950909,163
3.5,-11.44,99827,125.45,21.7,1.27,-0.77,-0.52,102.06,1.06,5.41,-0.32,0.18,1.5,2.28,43.1050888,-70.9950909,163
3.51,-11.44,99822,125.87,21.6,1.23,-0.73,-0.4,101.26,1.25,5.17,-0.33,0.18,1.51,2.28,43.1050888,-70.9950909,163
3.52,-11.44,99821,125.96,21.7,1.27,-0.68,-0.31,100.59,1.18,5.05,-0.33,0.19,1.5,2.29,43.1050888,-70.9950909,163
3.53,-11.44,99806,127.22,21.6,1.24,-0.78,-0.34,99.74,1.06,4.93,-0.32,0.18,1.5,2.29,43.1050888,-70.9950909,163
3.54,-11.44,99808,127.05,21.7,1.21,-0.59,-0.15,99.07,0.7,4.8,-0.34,0.19,1.52,2.29,43.1050888,-70.9950909,163
3.54,-11.44,99808,127.05,21.7,1.21,-0.59,-0.15,99.07,0.7,4.8,-0.34,0.19,1.52,2.29,43.1050888,-70.9950909,163
3.55,-11.44,99799,127.81,21.7,1.23,-0.7,-0.03,99.01,0.45,4.5,-0.32,0.18,1.51,2.3,43.1050888,-70.9950909,163
3.56,-11.44,99812,126.71,21.7,1.25,-0.43,-0.08,96.38,-4.31,4.62,-0.33,0.18,1.49,2.25,43.1050888,-70.9950909,163
3.57,-11.44,99787,128.82,21.7,1.21,-0.48,-0.26,97.42,4.24,3.22,-0.34,0.19,1.51,2.3,43.1050888,-70.9950909,163
3.58,-11.44,99789,128.65,21.7,1.25,-0.27,-0.58,99.31,11.93,1.69,-0.33,0.19,1.49,2.42,43.1050888,-70.9950909,163
3.59,-11.44,99778,129.58,21.6,1.18,-0.41,-0.23,100.29,17.48,1.08,-0.35,0.19,1.49,2.59,43.1050888,-70.9950909,163
3.6,-11.44,99775,129.83,21.6,1.22,-0.45,-0.55,101.08,18.52,0.96,-0.34,0.18,1.49,2.78,43.1050888,-70.9950909,163
3.61,-11.44,99770,130.25,21.7,1.21,-0.53,-0.65,101.14,14.86,1.51,-0.34,0.19,1.49,2.93,43.1050888,-70.9950909,163
3.62,-11.44,99755,131.52,21.6,1.21,-0.56,-0.57,100.71,8.14,2.97,-0.33,0.18,1.47,3.01,43.1050888,-70.9950909,163
3.63,-11.44,99758,131.26,21.6,1.2,-0.51,-0.58,98.52,0.88,3.34,-0.34,0.18,1.47,3.03,43.1050888,-70.9950909,163
3.64,-11.44,99765,130.67,21.6,1.12,-0.43,-0.61,99.01,0.51,3.03,-0.35,0.19,1.48,3.04,43.1050888,-70.9950909,163
3.65,-11.44,99738,132.95,21.6,1.17,-0.52,-0.77,99.25,0.33,2.91,-0.33,0.18,1.47,3.05,43.1050888,-70.9950909,163
3.66,-11.44,99744,132.45,21.6,1.13,-0.47,-0.44,99.55,0.09,2.97,-0.34,0.17,1.47,3.05,43.1050888,-70.9950909,163
3.67,-11.44,99723,134.22,21.6,1.17,-0.4,-0.57,99.8,-0.16,2.79,-0.33,0.18,1.46,3.06,43.1050888,-70.9950909,163
3.68,-11.44,99720,134.47,21.6,1.11,-0.58,-0.64,99.92,-0.16,2.55,-0.34,0.19,1.47,3.06,43.1050888,-70.9950909,163
3.69,-11.44,99731,133.54,21.7,1.17,-0.41,-0.46,100.1,-0.16,2.36,-0.34,0.18,1.48,3.07,43.1050888,-70.9950909,163
3.7,-11.44,99720,134.47,21.6,1.11,-0.52,-0.52,99.92,-0.4,2.48,-0.33,0.18,1.46,3.07,43.1050888,-70.9950909,163
3.71,-11.44,99697,136.41,21.7,1.12,-0.36,-0.48,99.98,-0.65,2.3,-0.35,0.17,1.46,3.08,43.1050888,-70.9950909,163
3.72,-11.44,99714,134.97,21.6,1.1,-0.45,-0.55,99.8,-0.71,2.06,-0.35,0.19,1.45,3.08,43.1050888,-70.9950909,163
3.73,-11.44,99700,136.16,21.6,1.1,-0.28,-0.39,100.47,-0.71,2.18,-0.34,0.19,1.43,3.08,43.1050888,-70.9950909,163
3.74,-11.44,99692,136.83,21.7,1.08,-0.21,-0.7,101.26,-0.83,2.12,-0.35,0.18,1.43,3.08,43.1050888,-70.9950909,163
3.75,-11.44,99680,137.84,21.6,1.1,-0.22,-0.57,102,-0.89,2.12,-0.34,0.19,1.46,3.08,43.1050888,-70.9950909,163
3.76,-11.44,99704,135.82,21.7,1.08,-0.19,-0.66,102.67,-0.89,1.69,-0.34,0.19,1.45,3.08,43.1050888,-70.9950909,163
3.77,-11.44,99687,137.25,21.6,1.09,-0.32,-0.59,103.28,-0.89,1.57,-0.35,0.19,1.45,3.08,43.1050888,-70.9950909,163
3.78,-11.44,99687,137.25,21.6,1.05,-0.36,-0.54,103.4,-1.13,1.45,-0.34,0.19,1.44,3.08,43.1050888,-70.9950909,163
3.79,-11.44,99673,138.43,21.7,1.04,-0.29,-0.7,103.77,-1.26,1.14,-0.35,0.18,1.44,3.08,43.1050888,-70.9950909,163
3.8,-11.44,99665,139.11,21.6,1.03,-0.33,-0.35,103.58,-1.32,1.02,-0.36,0.19,1.44,3.07,43.1050888,-70.9950909,163
3.81,-11.44,99674,138.35,21.7,1.02,-0.4,-0.58,104.8,-1.56,1.08,-0.36,0.19,1.42,3.06,43.1050888,-70.9950909,163
3.82,-11.44,99657,139.78,21.7,1.04,-0.37,-0.48,105.9,-1.87,0.96,-0.35,0.18,1.42,3.06,43.1050888,-70.9950909,163
3.83,-11.44,99633,141.81,21.7,1.04,-0.23,-0.73,105.84,-1.81,0.59,-0.35,0.19,1.44,3.04,43.1050888,-70.9950909,163
3.84,-11.44,99653,140.12,21.7,1.01,-0.28,-0.51,105.48,-1.68,0.53,-0.36,0.18,1.42,3.04,43.1050888,-70.9950909,163
3.85,-11.44,99658,139.7,21.6,1.04,-0.11,-0.8,105.11,-1.93,0.59,-0.36,0.18,1.42,3.02,43.1050888,-70.9950909,163
3.86,-11.44,99628,142.23,21.6,1.03,-0.04,-0.56,105.48,-1.87,0.41,-0.36,0.18,1.41,3.01,43.1050888,-70.9950909,163
3.86,-11.44,99628,142.23,21.6,1.03,-0.04,-0.56,105.48,-1.87,0.41,-0.36,0.18,1.41,3.01,43.1050888,-70.9950909,163
3.87,-11.44,99610,143.75,21.7,1,-0.03,-0.46,105.72,-2.05,0.47,-0.36,0.18,1.42,3,43.1050888,-70.9950909,163
3.88,-11.44,99646,140.71,21.6,0.98,0.17,-0.74,105.9,-2.36,0.35,-0.37,0.17,1.42,2.99,43.1050888,-70.9950909,163
3.89,-11.44,99631,141.98,21.7,0.99,-0.05,-0.44,106.09,-2.54,0.16,-0.36,0.17,1.4,2.97,43.1050888,-70.9950909,163
3.9,-11.44,99606,144.09,21.6,1.02,-0.11,-0.34,106.82,-2.9,0.1,-0.37,0.18,1.41,2.95,43.1050888,-70.9950909,163
3.91,-11.44,99623,142.65,21.6,0.99,-0.03,-0.35,106.76,-2.9,-0.14,-0.37,0.18,1.41,2.93,43.1050888,-70.9950909,163
3.92,-11.44,99615,143.33,21.7,1,0.22,-0.31,106.94,-2.97,-0.45,-0.36,0.17,1.4,2.91,43.1050888,-70.9950909,163
3.93,-11.44,99599,144.68,21.6,0.98,0.1,-0.21,107.37,-3.03,-0.63,-0.37,0.17,1.4,2.89,43.1050888,-70.9950909,163
3.94,-11.44,99590,145.44,21.6,0.94,-0.16,-0.29,107.06,-3.03,-0.51,-0.37,0.18,1.38,2.86,43.1050888,-70.9950909,163
3.95,-11.44,99601,144.51,21.6,0.97,-0.07,-0.3,107,-2.78,-0.93,-0.38,0.18,1.38,2.84,43.1050888,-70.9950909,163
3.96,-11.44,99597,144.85,21.6,0.95,-0.11,-0.45,106.82,-2.72,-1.36,-0.38,0.18,1.38,2.81,43.1050888,-70.9950909,163
3.97,-11.44,99575,146.7,21.6,0.93,-0.15,-0.51,106.57,-2.6,-1.3,-0.38,0.19,1.37,2.79,43.1050888,-70.9950909,163
3.98,-11.44,99578,146.45,21.6,0.97,0.06,-0.41,106.33,-2.54,-1.42,-0.39,0.18,1.4,2.76,43.1050888,-70.9950909,163
3.99,-11.44,99570,147.13,21.7,0.99,0.05,-0.25,107.61,-2.48,-1.61,-0.38,0.19,1.4,2.74,43.1050888,-70.9950909,163
4,-10.9,99563,147.72,21.7,0.98,-0.05,-0.4,108.22,-2.48,-1.67,-0.38,0.16,1.38,2.71,43.1050888,-70.9950909,163
4.01,-11.44,99558,148.14,21.6,0.93,-0.03,-0.4,107.92,-2.66,-1.61,-0.38,0.2,1.38,2.68,43.1050888,-70.9950909,163
4.02,-11.44,99549,148.9,21.7,0.93,-0.18,-0.3,108.1,-2.66,-1.97,-0.39,0.19,1.39,2.65,43.1050888,-70.9950909,163
4.03,-11.44,99564,147.63,21.6,0.94,-0.38,-0.24,108.1,-2.72,-2.52,-0.39,0.17,1.37,2.62,43.1050888,-70.9950909,163
4.04,-11.44,99560,147.97,21.7,0.97,-0.28,-0.11,107.73,-2.66,-2.34,-0.39,0.17,1.36,2.59,43.1050888,-70.9950909,163
4.05,-10.9,99551,148.73,21.6,0.95,-0.24,-0.33,107.55,-2.48,-2.34,-0.39,0.18,1.37,2.56,43.1050888,-70.9950909,163
4.06,-11.44,99541,149.57,21.7,0.96,-0.11,-0.35,107.92,-2.23,-2.64,-0.4,0.18,1.36,2.52,43.1050888,-70.9950909,163
4.07,-11.44,99526,150.84,21.6,0.95,-0.19,-0.51,108.89,-2.23,-2.7,-0.39,0.18,1.36,2.49,43.1050888,-70.9950909,163
4.08,-11.44,99521,151.26,21.6,0.94,-0.2,-0.42,109.63,-2.17,-2.46,-0.41,0.18,1.36,2.46,43.1050888,-70.9950909,163
4.09,-11.44,99524,151.01,21.6,0.94,0.3,-0.33,110.54,-1.75,-2.77,-0.41,0.19,1.35,2.43,43.1050888,-70.9950909,163
4.1,-11.44,99520,151.35,21.6,0.92,-0.23,-0.58,110.72,-1.81,-2.83,-0.41,0.18,1.37,2.4,43.1050888,-70.9950909,163
4.11,-11.44,99523,151.09,21.6,0.97,-0.02,-0.37,110.48,-1.81,-2.77,-0.41,0.17,1.35,2.37,43.1050888,-70.9950909,163
4.12,-11.44,99512,152.02,21.6,0.92,0,-0.27,110.18,-1.87,-2.77,-0.41,0.18,1.37,2.34,43.1050888,-70.9950909,163
4.13,-11.44,99496,153.37,21.6,0.91,0.16,-0.34,109.99,-1.75,-3.07,-0.42,0.17,1.37,2.3,43.1050888,-70.9950909,163
4.14,-11.44,99506,152.53,21.7,0.93,0.03,-0.31,110.3,-1.87,-3.13,-0.42,0.18,1.36,2.27,43.1050888,-70.9950909,163
4.15,-11.44,99492,153.71,21.6,0.9,-0.14,-0.2,109.69,-1.87,-3.13,-0.42,0.19,1.36,2.24,43.1050888,-70.9950909,163
4.16,-10.9,99502,152.87,21.6,0.89,-0.04,-0.13,109.5,-1.93,-3.31,-0.43,0.17,1.34,2.2,43.1050888,-70.9950909,163
4.17,-11.44,99498,153.21,21.7,0.9,-0.09,-0.12,109.38,-1.75,-3.56,-0.42,0.18,1.36,2.16,43.1050888,-70.9950909,163
4.18,-11.44,99488,154.05,21.7,0.88,-0.12,-0.33,108.65,-1.75,-3.62,-0.43,0.18,1.34,2.13,43.1050888,-70.9950909,163
4.18,-11.44,99488,154.05,21.7,0.88,-0.12,-0.33,108.65,-1.75,-3.62,-0.43,0.18,1.34,2.13,43.1050888,-70.9950909,163
4.19,-10.9,99479,154.81,21.7,0.86,-0.01,-0.06,108.22,-1.75,-3.68,-0.42,0.18,1.35,2.09,43.1050888,-70.9950909,163
4.2,-10.9,99484,154.39,21.6,0.84,-0.29,-0.44,108.16,-1.44,-3.8,-0.44,0.18,1.35,2.05,43.1050888,-70.9950909,163
4.21,-10.9,99471,155.49,21.6,0.89,-0.06,-0.15,107.55,-1.38,-3.86,-0.43,0.18,1.36,2.01,43.1050888,-70.9950909,163
4.22,-10.9,99466,155.91,21.6,0.89,-0.14,-0.27,107.31,-1.38,-3.86,-0.44,0.19,1.35,1.98,43.1050888,-70.9950909,163
4.23,-11.44,99457,156.67,21.6,0.92,-0.06,-0.11,107,-1.38,-3.92,-0.45,0.18,1.36,1.94,43.1050888,-70.9950909,163
4.24,-10.9,99454,156.92,21.6,0.84,-0.22,-0.13,107,-1.38,-3.92,-0.45,0.18,1.34,1.9,43.1050888,-70.9950909,163
4.25,-10.9,99463,156.16,21.7,0.83,-0.14,-0.09,106.82,-1.32,-4.11,-0.45,0.17,1.35,1.86,43.1050888,-70.9950909,163
4.26,-10.9,99457,156.67,21.7,0.86,-0.07,-0.03,106.15,-1.44,-4.05,-0.45,0.17,1.34,1.82,43.1050413,-70.9950488,216
4.26,-10.9,99457,156.67,21.7,0.86,-0.07,-0.03,106.15,-1.44,-4.05,-0.45,0.17,1.34,1.82,43.1050413,-70.9950488,216
4.26,-10.9,99457,156.67,21.7,0.86,-0.07,-0.03,106.15,-1.44,-4.05,-0.45,0.17,1.34,1.82,43.1050413,-70.9950488,216
4.27,-10.9,99459,156.5,21.6,0.86,-0.24,0.16,105.72,-1.26,-4.23,-0.46,0.18,1.34,1.78,43.1050413,-70.9950488,216
4.28,-10.9,99446,157.6,21.6,0.83,-0.26,0,105.54,-1.07,-4.29,-0.45,0.18,1.35,1.74,43.1050413,-70.9950488,216
4.29,-10.9,99435,158.53,21.6,0.83,-0.34,-0.1,103.89,-0.89,-4.41,-0.46,0.18,1.34,1.7,43.1050413,-70.9950488,216
4.3,-10.9,99435,158.53,21.6,0.83,-0.13,0.12,102.91,-1.07,-4.35,-0.45,0.18,1.34,1.67,43.1050413,-70.9950488,216
4.31,-10.9,99426,159.29,21.6,0.88,-0.25,0.17,102.61,-0.83,-4.35,-0.46,0.17,1.36,1.63,43.1050413,-70.9950488,216
4.32,-10.9,99416,160.14,21.6,0.83,-0.33,0.13,102.24,-0.59,-4.35,-0.48,0.17,1.36,1.59,43.1050413,-70.9950488,216
4.33,-10.9,99420,159.8,21.6,0.83,-0.33,0.11,101.57,-0.34,-4.29,-0.47,0.18,1.34,1.55,43.1050413,-70.9950488,216
4.34,-10.9,99405,161.07,21.6,0.83,-0.13,0.22,101.2,-0.28,-4.29,-0.47,0.17,1.36,1.51,43.1050413,-70.9950488,216
