time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,latitude,longitude,altitude
14.67,-14.84,50721,5468.72,3900.74,167.53,27,-4.97,5.75,-0.57,-587.56,27.3,-11.51,0.41,0.39,0.08,17.28,4.12,40.8849658,-104.6267675,5677
14.68,-14.84,50691,5473.09,3905.11,167.39,27,-4.98,5.82,-0.44,-587.07,27.24,-11.51,0.41,0.37,0.1,17.01,4.12,40.8849658,-104.6267675,5677
14.69,-14.84,50691,5473.09,3905.11,167.24,27,-5.09,5.96,-0.4,-586.15,27.12,-11.45,0.41,0.36,0.13,16.74,4.12,40.8849658,-104.6267675,5677
14.7,-14.84,50686,5473.82,3905.84,167.09,27,-5.03,5.77,-0.5,-586.09,27.06,-11.45,0.41,0.35,0.16,16.49,4.12,40.8849658,-104.6267675,5677
14.71,-14.84,50667,5476.6,3908.61,166.95,27,-4.94,5.9,-0.56,-585.66,27,-11.33,0.41,0.33,0.18,16.26,4.12,40.8849658,-104.6267675,5677
14.72,-14.84,50659,5477.76,3909.78,166.8,27,-4.96,5.93,-0.52,-584.63,27,-11.2,0.41,0.31,0.2,16.06,4.12,40.8849658,-104.6267675,5677
14.73,-14.84,50657,5478.05,3910.07,166.65,27,-5.08,5.97,-0.61,-584.2,27.06,-11.2,0.4,0.29,0.21,15.88,4.12,40.8849658,-104.6267675,5677
14.74,-14.84,50639,5480.68,3912.7,166.51,27,-4.93,6.03,-0.48,-583.83,26.94,-11.08,0.4,0.27,0.23,15.72,4.14,40.8849658,-104.6267675,5677
14.74,-14.84,50639,5480.68,3912.7,166.51,27,-4.93,6.03,-0.48,-583.83,26.94,-11.08,0.4,0.27,0.23,15.72,4.14,40.8849658,-104.6267675,5677
14.75,-14.84,50630,5482,3914.01,166.36,27,-4.94,5.89,-0.68,-583.53,26.87,-10.96,0.4,0.24,0.25,15.6,4.14,40.8849658,-104.6267675,5677
14.76,-14.84,50617,5483.89,3915.91,166.22,27,-4.95,6,-0.69,-582.92,27.06,-10.78,0.41,0.21,0.25,15.52,4.14,40.8849658,-104.6267675,5677
14.77,-14.84,50596,5486.96,3918.98,166.07,27,-4.91,5.93,-0.58,-582.12,26.94,-10.78,0.4,0.18,0.26,15.47,4.14,40.8849658,-104.6267675,5677
14.78,-14.84,50582,5489.01,3921.02,165.92,27,-4.85,5.93,-0.75,-581.45,27,-10.59,0.4,0.16,0.27,15.45,4.14,40.8849658,-104.6267675,5677
14.79,-14.84,50569,5490.91,3922.92,165.78,27,-4.87,5.91,-0.77,-580.54,27.18,-10.53,0.4,0.13,0.28,15.47,4.14,40.8849658,-104.6267675,5677
14.8,-14.84,50559,5492.37,3924.39,165.63,27,-4.86,5.93,-0.66,-579.86,27.36,-10.53,0.4,0.1,0.27,15.53,4.14,40.8849658,-104.6267675,5677
14.81,-14.84,50553,5493.24,3925.26,165.48,27,-4.82,5.79,-0.75,-579.13,27.42,-10.29,0.4,0.08,0.27,15.62,4.14,40.8849658,-104.6267675,5677
14.82,-14.31,50544,5494.56,3926.58,165.34,27,-4.92,5.84,-0.74,-578.46,27.73,-10.41,0.4,0.05,0.28,15.74,4.14,40.8849658,-104.6267675,5677
14.83,-14.31,50531,5496.46,3928.48,165.2,27,-4.82,5.77,-0.73,-577.48,27.91,-10.35,0.4,0.02,0.27,15.9,4.14,40.8849658,-104.6267675,5677
14.84,-14.84,50524,5497.48,3929.5,165.05,27,-4.89,5.71,-0.7,-576.93,28.1,-10.41,0.4,0,0.26,16.09,4.14,40.8849658,-104.6267675,5677
14.85,-14.84,50502,5500.7,3932.72,164.91,27,-4.91,5.8,-0.81,-575.84,28.4,-10.53,0.4,-0.03,0.24,16.3,4.14,40.8849658,-104.6267675,5677
14.86,-14.31,50494,5501.87,3933.89,164.76,27,-4.9,5.66,-0.73,-575.1,28.52,-10.41,0.4,-0.05,0.23,16.54,4.14,40.8849658,-104.6267675,5677
14.87,-14.31,50474,5504.8,3936.82,164.62,27,-4.87,5.59,-0.67,-574.43,28.64,-10.66,0.4,-0.08,0.2,16.8,4.14,40.8849658,-104.6267675,5677
14.88,-14.31,50469,5505.53,3937.55,164.48,27,-4.87,5.54,-0.62,-573.58,28.58,-10.84,0.4,-0.1,0.18,17.08,4.14,40.8849658,-104.6267675,5677
14.89,-14.31,50464,5506.26,3938.28,164.34,27,-4.79,5.57,-0.54,-572.91,28.71,-11.08,0.4,-0.11,0.17,17.36,4.14,40.8849658,-104.6267675,5677
14.9,-14.31,50446,5508.9,3940.92,164.2,27,-4.83,5.65,-0.57,-572.23,28.71,-11.39,0.4,-0.13,0.14,17.66,4.14,40.8849658,-104.6267675,5677
14.91,-14.31,50439,5509.92,3941.94,164.06,27,-4.81,5.48,-0.52,-571.62,28.64,-11.39,0.4,-0.14,0.11,17.97,4.14,40.8849658,-104.6267675,5677
14.92,-14.31,50416,5513.29,3945.31,163.92,27,-4.93,5.73,-0.53,-570.77,28.52,-11.69,0.4,-0.14,0.09,18.27,4.14,40.8849658,-104.6267675,5677
14.93,-14.31,50406,5514.76,3946.77,163.78,27,-4.76,5.66,-0.55,-570.28,28.52,-11.75,0.4,-0.15,0.06,18.58,4.14,40.8849658,-104.6267675,5677
14.94,-14.31,50397,5516.07,3948.09,163.63,27,-4.87,5.49,-0.41,-569.49,28.28,-11.94,0.39,-0.15,0.03,18.89,4.14,40.8849658,-104.6267675,5677
14.95,-14.31,50383,5518.13,3950.15,163.49,27,-4.84,5.65,-0.35,-569,28.16,-12.06,0.39,-0.16,0.01,19.19,4.14,40.8849658,-104.6267675,5677
14.96,-14.31,50366,5520.62,3952.64,163.35,27,-4.77,5.59,-0.49,-568.33,27.97,-12.06,0.39,-0.16,-0.02,19.48,4.14,40.8849658,-104.6267675,5677
14.97,-14.31,50372,5519.74,3951.76,163.21,27,-4.79,5.58,-0.23,-567.9,27.73,-12.18,0.39,-0.15,-0.05,19.76,4.14,40.8849658,-104.6267675,5677
14.98,-14.31,50340,5524.43,3956.45,163.07,27,-4.79,5.77,-0.47,-567.6,27.55,-12.12,0.4,-0.15,-0.08,20.02,4.14,40.8849658,-104.6267675,5677
14.99,-14.31,50339,5524.58,3956.6,162.93,27,-4.81,5.55,-0.47,-567.29,27.3,-12.12,0.39,-0.15,-0.11,20.28,4.14,40.8849658,-104.6267675,5677
15,-14.31,50321,5527.22,3959.24,162.79,27,-4.77,5.6,-0.35,-566.99,27.12,-12.18,0.39,-0.13,-0.13,20.51,4.14,40.8849658,-104.6267675,5677
15.01,-14.31,50320,5527.36,3959.38,162.65,27,-4.73,5.7,-0.56,-566.5,26.94,-12.06,0.39,-0.12,-0.17,20.73,4.14,40.8849658,-104.6267675,5677
15.02,-14.31,50308,5529.13,3961.14,162.51,27,-4.7,5.76,-0.56,-565.95,26.75,-11.88,0.39,-0.1,-0.18,20.92,4.14,40.8849658,-104.6267675,5677
15.03,-14.31,50292,5531.47,3963.49,162.37,27,-4.73,5.76,-0.56,-565.7,26.51,-11.82,0.39,-0.08,-0.19,21.09,4.14,40.8849658,-104.6267675,5677
15.04,-14.31,50291,5531.62,3963.64,162.23,27,-4.66,5.66,-0.6,-565.09,26.51,-11.57,0.39,-0.06,-0.22,21.24,4.14,40.8849658,-104.6267675,5677
15.05,-14.31,50276,5533.82,3965.84,162.09,27,-4.77,5.59,-0.64,-564.67,26.32,-11.51,0.39,-0.03,-0.24,21.37,4.14,40.8849658,-104.6267675,5677
15.06,-14.31,50258,5536.47,3968.48,161.95,27,-4.65,5.71,-0.64,-563.93,26.32,-11.08,0.39,-0.01,-0.25,21.47,4.13,40.8849658,-104.6267675,5677
15.06,-14.31,50258,5536.47,3968.48,161.95,27,-4.65,5.71,-0.64,-563.93,26.32,-11.08,0.39,-0.01,-0.25,21.47,4.13,40.8849658,-104.6267675,5677
15.07,-14.31,50252,5537.35,3969.37,161.81,27,-4.7,5.53,-0.32,-563.26,26.32,-10.96,0.39,0.02,-0.26,21.55,4.13,40.8849658,-104.6267675,5677
15.08,-14.31,50222,5541.75,3973.77,161.67,27,-4.69,5.66,-0.57,-562.77,26.26,-10.96,0.4,0.04,-0.26,21.6,4.13,40.8849658,-104.6267675,5677
15.09,-14.31,50222,5541.75,3973.77,161.53,27,-4.65,5.58,-0.71,-562.22,26.39,-10.66,0.4,0.06,-0.27,21.62,4.13,40.8849658,-104.6267675,5677
15.1,-14.31,50207,5543.96,3975.98,161.39,27,-4.61,5.58,-0.55,-561.61,26.51,-10.72,0.4,0.09,-0.28,21.62,4.13,40.8849658,-104.6267675,5677
15.11,-14.31,50210,5543.52,3975.54,161.25,27,-4.67,5.59,-0.59,-561.25,26.51,-10.53,0.4,0.13,-0.28,21.6,4.13,40.8849658,-104.6267675,5677
15.12,-14.31,50188,5546.75,3978.77,161.11,27,-4.7,5.43,-0.56,-560.45,26.57,-10.41,0.4,0.15,-0.28,21.54,4.13,40.8849658,-104.6267675,5677
15.13,-14.31,50177,5548.37,3980.39,160.97,27,-4.72,5.48,-0.52,-559.72,26.63,-10.41,0.4,0.17,-0.27,21.47,4.13,40.8849658,-104.6267675,5677
15.14,-14.31,50176,5548.52,3980.54,160.83,27,-4.68,5.41,-0.74,-559.36,26.63,-10.41,0.4,0.21,-0.26,21.37,4.13,40.8849658,-104.6267675,5677
15.15,-14.31,50150,5552.34,3984.36,160.69,27,-4.66,5.43,-0.61,-558.87,26.75,-10.47,0.4,0.23,-0.25,21.25,4.13,40.8849658,-104.6267675,5677
15.16,-14.31,50137,5554.25,3986.27,160.55,27,-4.66,5.41,-0.46,-558.2,26.69,-10.53,0.4,0.26,-0.24,21.1,4.13,40.8849658,-104.6267675,5677
15.17,-14.31,50130,5555.28,3987.3,160.41,27,-4.55,5.39,-0.56,-557.65,26.57,-10.47,0.4,0.28,-0.23,20.94,4.13,40.8849658,-104.6267675,5677
15.18,-14.31,50126,5555.87,3987.89,160.27,27,-4.67,5.24,-0.49,-557.28,26.69,-10.59,0.4,0.3,-0.21,20.76,4.13,40.8849658,-104.6267675,5677
15.19,-14.31,50109,5558.38,3990.39,160.13,27,-4.64,5.44,-0.36,-556.85,26.51,-10.41,0.4,0.32,-0.2,20.56,4.13,40.8849658,-104.6267675,5677
15.2,-14.31,50105,5558.96,3990.98,159.99,27,-4.68,5.35,-0.42,-556.61,26.39,-10.41,0.4,0.33,-0.18,20.34,4.13,40.8849658,-104.6267675,5677
15.21,-14.31,50077,5563.09,3995.11,159.85,27,-4.63,5.42,-0.41,-556.12,26.45,-10.59,0.4,0.35,-0.16,20.11,4.13,40.8849658,-104.6267675,5677
15.22,-14.31,50084,5562.06,3994.08,159.71,27,-4.61,5.36,-0.34,-555.75,26.14,-10.53,0.4,0.37,-0.13,19.86,4.13,40.8849658,-104.6267675,5677
15.23,-14.31,50065,5564.86,3996.87,159.57,27,-4.53,5.32,-0.51,-555.21,26.14,-10.29,0.4,0.38,-0.12,19.61,4.13,40.8849658,-104.6267675,5677
15.24,-14.31,50053,5566.62,3998.64,159.43,27,-4.55,5.45,-0.32,-555.08,25.96,-10.29,0.4,0.39,-0.09,19.34,4.13,40.8849658,-104.6267675,5677
15.25,-14.31,50041,5568.39,4000.41,159.29,27,-4.63,5.43,-0.34,-554.72,25.84,-10.17,0.4,0.4,-0.06,19.07,4.13,40.8849658,-104.6267675,5677
15.26,-14.31,50028,5570.31,4002.33,159.15,27,-4.6,5.29,-0.39,-554.47,25.78,-10.05,0.4,0.4,-0.04,18.8,4.13,40.8849658,-104.6267675,5677
15.27,-14.31,50019,5571.63,4003.65,159.01,27,-4.57,5.47,-0.4,-554.29,25.47,-9.98,0.4,0.41,-0.01,18.53,4.13,40.8849658,-104.6267675,5677
15.28,-14.31,49993,5575.47,4007.49,158.87,27,-4.62,5.35,-0.39,-553.98,25.47,-9.74,0.4,0.4,0.01,18.25,4.13,40.8849658,-104.6267675,5677
15.29,-14.31,49994,5575.32,4007.34,158.72,27,-4.53,5.32,-0.45,-553.62,25.41,-9.56,0.4,0.4,0.06,17.99,4.13,40.8849658,-104.6267675,5677
15.3,-14.31,49988,5576.21,4008.22,158.58,27,-4.53,5.39,-0.37,-553.37,25.35,-9.56,0.4,0.4,0.08,17.72,4.13,40.8849658,-104.6267675,5677
15.31,-14.31,49968,5579.16,4011.18,158.44,27,-4.54,5.29,-0.43,-552.76,25.59,-9.43,0.41,0.38,0.09,17.47,4.13,40.8849658,-104.6267675,5677
15.32,-14.31,49951,5581.67,4013.68,158.3,27,-4.47,5.34,-0.54,-552.34,25.41,-9.19,0.41,0.37,0.12,17.23,4.13,40.8849658,-104.6267675,5677
15.33,-14.31,49956,5580.93,4012.95,158.16,27,-4.53,5.28,-0.38,-551.54,25.53,-9.07,0.4,0.36,0.15,17,4.13,40.8849658,-104.6267675,5677
15.34,-14.31,49938,5583.58,4015.6,158.02,27,-4.53,5.31,-0.57,-551.24,25.65,-9.01,0.41,0.34,0.17,16.79,4.13,40.8849658,-104.6267675,5677
15.35,-14.31,49932,5584.47,4016.49,157.88,27,-4.52,5.35,-0.47,-550.93,25.71,-8.82,0.4,0.32,0.18,16.6,4.13,40.8849658,-104.6267675,5677
15.36,-14.31,49910,5587.72,4019.74,157.74,27,-4.5,5.19,-0.62,-550.2,25.9,-8.89,0.4,0.31,0.21,16.44,4.13,40.8849658,-104.6267675,5677
15.37,-14.31,49915,5586.98,4019,157.6,27,-4.54,5.26,-0.58,-549.35,26.14,-8.82,0.4,0.29,0.24,16.29,4.13,40.8849658,-104.6267675,5677
15.38,-14.31,49895,5589.93,4021.95,157.45,27,-4.49,5.15,-0.36,-549.04,26.2,-8.95,0.4,0.27,0.24,16.18,4.14,40.8849658,-104.6267675,5677
15.38,-14.31,49895,5589.93,4021.95,157.45,27,-4.49,5.15,-0.36,-549.04,26.2,-8.95,0.4,0.27,0.24,16.18,4.14,40.8849658,-104.6267675,5677
15.39,-14.31,49883,5591.71,4023.73,157.31,27,-4.43,5.05,-0.48,-548.25,26.26,-9.01,0.4,0.24,0.26,16.09,4.14,40.8849658,-104.6267675,5677
15.4,-14.31,49866,5594.22,4026.24,157.17,27,-4.41,5.18,-0.4,-547.7,26.51,-9.19,0.4,0.22,0.27,16.03,4.14,40.8849658,-104.6267675,5677
15.41,-14.31,49856,5595.7,4027.72,157.03,27,-4.41,5.08,-0.53,-546.97,26.75,-9.19,0.4,0.19,0.28,16,4.14,40.8849658,-104.6267675,5677
15.41,-14.31,49856,5595.7,4027.72,157.03,27,-4.41,5.08,-0.53,-546.97,26.75,-9.19,0.4,0.19,0.28,16,4.14,40.8849658,-104.6267675,5677
15.42,-14.31,49834,5598.95,4030.97,156.89,27,-4.44,5.09,-0.68,-546.17,26.75,-9.31,0.4,0.16,0.27,16,4.14,40.8849658,-104.6267675,5677
15.43,-14.31,49831,5599.39,4031.41,156.75,27,-4.48,5.07,-0.5,-545.81,26.81,-9.31,0.4,0.13,0.28,16.03,4.14,40.8849658,-104.6267675,5677
15.44,-14.31,49830,5599.54,4031.56,156.61,27,-4.47,4.87,-0.46,-544.95,26.87,-9.62,0.4,0.11,0.28,16.1,4.14,40.8849658,-104.6267675,5677
15.45,-14.31,49812,5602.2,4034.22,156.46,27,-4.44,4.86,-0.62,-544.52,26.87,-9.68,0.4,0.07,0.28,16.19,4.14,40.8849658,-104.6267675,5677
15.46,-14.31,49804,5603.39,4035.41,156.32,27,-4.36,4.87,-0.33,-543.97,26.81,-9.92,0.4,0.05,0.28,16.31,4.14,40.8849658,-104.6267675,5677
15.47,-14.31,49793,5605.02,4037.03,156.18,27,-4.45,4.78,-0.52,-543.24,26.94,-10.23,0.4,0.03,0.27,16.46,4.14,40.8849658,-104.6267675,5677
15.48,-14.31,49774,5607.83,4039.85,156.04,27,-4.34,5.06,-0.34,-542.82,26.81,-10.29,0.4,0,0.26,16.63,4.14,40.8849658,-104.6267675,5677
15.49,-14.31,49780,5606.94,4038.96,155.9,27,-4.34,4.97,-0.35,-542.27,26.69,-10.29,0.4,-0.02,0.25,16.82,4.14,40.8849658,-104.6267675,5677
15.5,-13.78,49753,5610.94,4042.96,155.76,27,-4.34,4.91,-0.45,-541.96,26.45,-10.41,0.39,-0.04,0.23,17.03,4.14,40.8849658,-104.6267675,5677
15.51,-13.78,49740,5612.86,4044.88,155.62,27,-4.31,4.98,-0.41,-541.66,26.26,-10.66,0.4,-0.06,0.21,17.26,4.14,40.8849658,-104.6267675,5677
15.52,-14.31,49731,5614.19,4046.21,155.49,27,-4.36,4.91,-0.33,-541.05,26.08,-10.78,0.39,-0.08,0.2,17.51,4.14,40.8849658,-104.6267675,5677
15.53,-13.78,49713,5616.86,4048.88,155.35,27,-4.36,4.98,-0.3,-540.62,25.78,-10.9,0.4,-0.11,0.17,17.76,4.14,40.8849658,-104.6267675,5677
15.54,-13.78,49713,5616.86,4048.88,155.21,27,-4.33,5.02,-0.32,-540.37,25.53,-11.2,0.39,-0.12,0.14,18.02,4.14,40.8849658,-104.6267675,5677
15.55,-13.78,49709,5617.45,4049.47,155.08,27,-4.29,5,-0.32,-539.82,25.23,-10.72,0.39,-0.13,0.13,18.29,4.14,40.8849658,-104.6267675,5677
15.56,-13.78,49688,5620.57,4052.58,154.94,27,-4.28,5.04,-0.25,-539.34,25.04,-10.96,0.39,-0.15,0.11,18.56,4.14,40.8849658,-104.6267675,5677
15.57,-13.78,49680,5621.75,4053.77,154.8,27,-4.32,5.1,-0.4,-538.91,24.8,-10.9,0.39,-0.16,0.08,18.83,4.14,40.8849658,-104.6267675,5677
15.58,-13.78,49660,5624.72,4056.74,154.67,27,-4.29,4.99,-0.27,-538.36,24.74,-10.59,0.39,-0.16,0.06,19.1,4.14,40.8849658,-104.6267675,5677
15.59,-13.78,49658,5625.01,4057.03,154.53,27,-4.28,5.01,-0.41,-537.87,24.62,-10.41,0.39,-0.16,0.03,19.36,4.14,40.8849658,-104.6267675,5677
15.6,-13.78,49656,5625.31,4057.33,154.4,27,-4.26,4.98,-0.28,-537.32,24.43,-10.23,0.39,-0.16,0.01,19.62,4.14,40.8849658,-104.6267675,5677
15.61,-14.31,49643,5627.24,4059.26,154.26,27,-4.21,5,-0.46,-536.47,24.37,-10.29,0.39,-0.16,-0.02,19.87,4.14,40.8849658,-104.6267675,5677
15.62,-14.31,49617,5631.1,4063.12,154.12,27,-4.23,4.96,-0.5,-536.1,24.37,-10.17,0.39,-0.16,-0.05,20.11,4.14,40.8849658,-104.6267675,5677
15.63,-13.78,49619,5630.8,4062.82,153.98,27,-4.14,4.94,-0.47,-535.31,24.49,-10.35,0.39,-0.15,-0.08,20.35,4.14,40.8849658,-104.6267675,5677
15.63,-13.78,49619,5630.8,4062.82,153.98,27,-4.14,4.94,-0.47,-535.31,24.49,-10.35,0.39,-0.15,-0.08,20.35,4.14,40.8849658,-104.6267675,5677
15.63,-13.78,49619,5630.8,4062.82,153.98,27,-4.14,4.94,-0.47,-535.31,24.49,-10.35,0.39,-0.15,-0.08,20.35,4.14,40.8849658,-104.6267675,5677
